place_id,place_names,latitude,longitude,address,city,city_CN,redirection_url,navigation_url
ChIJkxt_shg9aTQR1Q_iodDRzD0,醇白精緻茶飲(台中中友店),24.1531,120.685,台中市北區育才北路90號,Taichung City,台中市,https://foodpanda.com.tw/restaurant/qqyd/chun-bai-jing-zhi-cha-yin-tai-zhong-zhong-you-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E9%86%87%E7%99%BD%E7%B2%BE%E7%B7%BB%E8%8C%B6%E9%A3%B2%28%E5%8F%B0%E4%B8%AD%E4%B8%AD%E5%8F%8B%E5%BA%97%29&travelmode=driving
ChIJSd0UwgQ9aTQRwswel2dVUvc,唐山仙青草茶飲(台中自強店),24.1533,120.697,台中市北區自強街41巷1號,Taichung City,台中市,https://foodpanda.com.tw/restaurant/chso/tang-shan-xian-qing-cao-cha-yin-tai-zhong-zi-qiang-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E5%94%90%E5%B1%B1%E4%BB%99%E9%9D%92%E8%8D%89%E8%8C%B6%E9%A3%B2%28%E5%8F%B0%E4%B8%AD%E8%87%AA%E5%BC%B7%E5%BA%97%29&travelmode=driving
ChIJB0jBV549aTQRl1TAoMHnTRc,鬍子茶(勤美旗艦店),24.1491,120.663,台中市西區中興街148號,Taichung City,台中市,https://foodpanda.com.tw/restaurant/xg1b/hu-zi-cha-qin-mei-qi-jian-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E9%AC%8D%E5%AD%90%E8%8C%B6%28%E5%8B%A4%E7%BE%8E%E6%97%97%E8%89%A6%E5%BA%97%29&travelmode=driving
ChIJ-9UKvI89aTQRnC4u8zRYhMs,双十八木(台中學士門市),24.1602,120.681,台中市北區學士路206號,Taichung City,台中市,https://foodpanda.com.tw/restaurant/hr3a/shuang-shi-ba-mu-tai-zhong-xue-shi-men-shi,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E5%8F%8C%E5%8D%81%E5%85%AB%E6%9C%A8%28%E5%8F%B0%E4%B8%AD%E5%AD%B8%E5%A3%AB%E9%96%80%E5%B8%82%29&travelmode=driving
ChIJ3-EbuzUDaDQRVbqIHYSGpdU,OMG 雲端現萃茶,24.1726,120.679,台中市北區梅川西路四段232號,Taichung City,台中市,https://foodpanda.com.tw/restaurant/m3r6/omg-yun-duan-xian-cui-cha,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=OMG+%E9%9B%B2%E7%AB%AF%E7%8F%BE%E8%90%83%E8%8C%B6&travelmode=driving
ChIJYdO3e0s9aTQRMgdsSpi_AtQ,序序茶TOPUP(台中勤美店),24.151,120.662,台中市西區公益路98號,Taichung City,台中市,https://foodpanda.com.tw/restaurant/ow2t/xu-xu-cha-topup-tai-zhong-qin-mei-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E5%BA%8F%E5%BA%8F%E8%8C%B6TOPUP%28%E5%8F%B0%E4%B8%AD%E5%8B%A4%E7%BE%8E%E5%BA%97%29&travelmode=driving
ChIJ7fYJeIE9aTQREmpV5yiHWiY,BubbleZ阿偉飲品(中區中華店),24.1442,120.676,台中市中區中華路一段101號,Taichung City,台中市,https://foodpanda.com.tw/restaurant/pz5g/bubbleza-wei-yin-pin-zhong-qu-zhong-hua-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=BubbleZ%E9%98%BF%E5%81%89%E9%A3%B2%E5%93%81%28%E4%B8%AD%E5%8D%80%E4%B8%AD%E8%8F%AF%E5%BA%97%29&travelmode=driving
ChIJvUbabJ89aTQR-annLbaIs1A,小佐お茶作(台中向上店),24.1472,120.662,台中市西區向上路一段138-2號,Taichung City,台中市,https://foodpanda.com.tw/restaurant/fsr2/xiao-zuo-ocha-zuo-tai-zhong-xiang-shang-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E5%B0%8F%E4%BD%90%E3%81%8A%E8%8C%B6%E4%BD%9C%28%E5%8F%B0%E4%B8%AD%E5%90%91%E4%B8%8A%E5%BA%97%29&travelmode=driving
ChIJe-J0M-89aTQR1waJoai7AMs,H-FOODIE 星願輕食 l 營養果昔,24.1466,120.661,台中市西區向上路一段185號,Taichung City,台中市,https://foodpanda.com.tw/restaurant/eye1/h-foodie-xing-yuan-qing-shi-l-ying-yang-guo-xi,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=H-FOODIE+%E6%98%9F%E9%A1%98%E8%BC%95%E9%A3%9F+l+%E7%87%9F%E9%A4%8A%E6%9E%9C%E6%98%94&travelmode=driving
ChIJ-cmDF2w9aTQRVuCZGx1PnIk,優握握 X 酸奶大獅(台中勤美店),24.1507,120.663,台中市西區中興街193號,Taichung City,台中市,https://foodpanda.com.tw/restaurant/ics0/you-wo-wo-x-suan-nai-da-shi-tai-zhong-qin-mei-dian,https://www.google.com/maps/dir/?api=1&origin=%E6%9D%B1%E5%90%B3%E5%A4%A7%E5%AD%B8%E5%9F%8E%E4%B8%AD%E6%A0%A1%E5%8D%80&destination=%E5%84%AA%E6%8F%A1%E6%8F%A1+X+%E9%85%B8%E5%A5%B6%E5%A4%A7%E7%8D%85%28%E5%8F%B0%E4%B8%AD%E5%8B%A4%E7%BE%8E%E5%BA%97%29&travelmode=driving
